o kon pimeja ala .	■▁No ■▁smoking ■▁.
pali pona !	■▁B ■re ■ak ■▁a ■▁le ■g ■▁!
pilin mi la mi ike lukin .	■▁I ■▁feel ■▁ ■ug ■ly ■▁.
jan TON li pilin ike .	■▁Ton ■▁is ■▁un ■we ■ll ■▁.
pona la o len e ona .	■▁Please ■▁keep ■▁it ■▁secret ■▁.
pan li kama moli tan weka telo .	■▁The ■▁c ■ro ■p ■s ■▁have ■▁w ■ither ■ed ■▁.
o weka e pilin ike tawa jan . o awen sona e pali ike ona .	■▁For ■g ■ive ■▁everyone ■▁, ■▁forget ■▁nothing ■▁.
ni li musi ala .	■▁That ■▁'s ■▁not ■▁interesting ■▁.
jan LEN li pilin jaki .	■▁Len ■▁is ■▁feel ■ing ■▁n ■ause ■ous ■▁.
mi wile e jan .	■▁I ■▁need ■▁some ■body ■▁.
jan ME ##WI li ike kin tawa jan TON .	■▁Ton ■▁def ■in ■ite ■ly ■▁does ■▁n't ■▁like ■▁Mary ■▁.
jan NEN la jan ME ##WI li ike kin .	■▁Nen ■u ■▁def ■in ■ite ■ly ■▁does ■▁n't ■▁like ■▁Mary ■▁.
jan KI ##SO la , jan ME ##WI la , jan lili mute li lon .	■▁K ■is ■o ■▁and ■▁Mary ■▁have ■▁se ■ven ■▁children ■▁.
jan PE ##SI en jan ME ##WI la waso li lon ma ona .	■▁P ■esi ■▁and ■▁Mary ■▁have ■▁ch ■icken ■s ■▁in ■▁their ■▁back ■y ■ard ■▁.
pilin pi jan mute la jan NE ##SI li lon telo ni .	■▁Some ■▁believe ■▁N ■ess ■ie ■▁lives ■▁in ■▁this ■▁l ■ake ■▁.
jan NU ##PE ##KO ##KE li pali e suwi tawa jan olin ona .	■▁N ■up ■ek ■oke ■▁b ■ak ■ed ■▁a ■▁cake ■▁for ■▁his ■▁girlfriend ■▁.
jan li pakala lon tenpo ona ale .	■▁Man ■▁makes ■▁mistakes ■▁all ■▁his ■▁life ■▁.
jan LI ##KUN li tonsi .	■▁L ■ik ■un ■▁is ■▁n ■on ■b ■in ■ary ■▁.
jan SA ##LO ##LE la toki KAN ##SE ona li ike .	■▁Sal ■ole ■▁does ■▁n't ■▁think ■▁he ■▁'s ■▁very ■▁good ■▁at ■▁French ■▁.
tan seme la sina kama sona toki KAN ##SE ?	■▁What ■▁do ■▁you ■▁learn ■▁French ■▁for ■▁?
mi ken lukin e jan ME ##WI , taso ona li ken ala lukin e mi .	■▁I ■▁can ■▁see ■▁Mary ■▁, ■▁but ■▁she ■▁ca ■▁n't ■▁see ■▁me ■▁.
o weka e ike mi , mi kute ala .	■▁Sor ■ry ■▁, ■▁I ■▁did ■▁n't ■▁hear ■▁you ■▁.
lukin la jan ME ##WI li pilin utala .	■▁Mary ■▁looked ■▁as ■▁if ■▁she ■▁was ■▁angry ■▁.
jan PIN li alasa pona .	■▁Pin ■▁is ■▁trying ■▁to ■▁be ■▁nice ■▁.
mi ken pana e ni tawa ona .	■▁I ■▁can ■▁take ■▁this ■▁to ■▁her ■▁.
sina lukin ala lukin e tomo tawa sin pi jan MON ?	■▁Have ■▁you ■▁seen ■▁Mon ■▁'s ■▁new ■▁car ■▁?
toki sina li seme ?	■▁What ■▁'s ■▁your ■▁res ■pon ■se ■▁?
jan TEN ##NE en jan MA ##WI li jo e waso lon ma ona .	■▁Ten ■en ■e ■▁and ■▁Mary ■▁have ■▁ch ■icken ■s ■▁in ■▁their ■▁back ■y ■ard ■▁.
waso li lon ma pi jan MU ##KAN pi jan MA ##WI .	■▁M ■uk ■an ■▁and ■▁Mary ■▁have ■▁ch ■icken ■s ■▁in ■▁their ■▁back ■y ■ard ■▁.
lukin la jan PUN li wawa .	■▁Pun ■i ■▁looks ■▁like ■▁he ■▁'s ■▁m ■ot ■iv ■ated ■▁.
jan NE li weka e linja sinpin la ona li pakala e ona sama kepeken ilo .	■▁Ne ■▁cut ■▁himself ■▁while ■▁he ■▁was ■▁sh ■a ■ving ■▁.
jan NEN ##PA en jan MA ##WI li jo e jan lili mute .	■▁Nen ■un ■pa ■▁and ■▁Mary ■▁have ■▁se ■ven ■▁children ■▁.
lawa ike pi ilo tawa li kama e pakala .	■▁Re ■ck ■less ■▁dri ■ving ■▁will ■▁le ■ad ■▁to ■▁an ■▁accident ■▁.
weka ona la soweli li pakala e lipu .	■▁The ■▁dog ■▁to ■re ■▁the ■▁no ■te ■book ■▁apart ■▁in ■▁their ■▁ab ■sen ■ce ■▁.
jan seme li pana e mani tawa sina ?	■▁Who ■▁p ■ays ■▁you ■▁?
jan MU ##KO li toki KAN ##SE li toki IN ##LI .	■▁M ■uko ■▁speaks ■▁French ■▁and ■▁English ■▁.
jan MO li kepeken toki KAN ##SE li kepeken toki IN ##LI .	■▁Mo ■▁speaks ■▁French ■▁and ■▁English ■▁.
soweli li wile e soweli .	■▁The ■▁dog ■▁wants ■▁me ■at ■▁.
mi pali ike ala .	■▁We ■▁'ve ■▁done ■▁no ■▁wrong ■▁.
sina wile la sina ken .	■▁You ■▁guys ■▁can ■▁do ■▁it ■▁if ■▁you ■▁try ■▁.
sina lukin pali la sina ken pali .	■▁You ■▁guys ■▁can ■▁do ■▁it ■▁if ■▁you ■▁try ■▁.
mi ken ala lawa e ona .	■▁I ■▁ca ■▁n't ■▁cont ■ro ■l ■▁them ■▁.
oko ona li awen open ala .	■▁They ■▁kept ■▁their ■▁eyes ■▁closed ■▁.
mi tawa tomo mi la jan MA ##TAN li kama .	■▁Mat ■an ■▁arrived ■▁just ■▁as ■▁I ■▁was ■▁going ■▁home ■▁.
sina musi ala .	■▁You ■▁were ■▁n't ■▁fun ■ny ■▁.
tenpo ni la mi sona e ale .	■▁I ■▁know ■▁everything ■▁now ■▁.
ona li jan sama mije sina lon nasin sewi I ##SAN .	■▁He ■▁'s ■▁your ■▁brother ■▁in ■▁Is ■l ■am ■▁.
jan KO ##TAN li pana e telo suwi e ko suwi ala lon telo kasi ona .	■▁K ■ot ■an ■▁put ■s ■▁h ■oney ■▁in ■▁his ■▁tea ■▁in ■ste ■ad ■▁of ■▁sug ■ar ■▁.
mi mute li kama ona .	■▁We ■▁'re ■▁going ■▁to ■▁rep ■la ■ce ■▁them ■▁.
mi mute li lukin e ona .	■▁We ■▁are ■▁reading ■▁it ■▁.
ona li awen e toki ona .	■▁She ■▁cont ■in ■u ■ed ■▁her ■▁talk ■▁.
poki ni li suli ala la mi ken noka e ona .	■▁This ■▁box ■▁is ■▁light ■▁enough ■▁to ■▁car ■ry ■▁.
jan WA ##MU ##SU ##JA li esun e lipu .	■▁W ■am ■us ■u ■ja ■▁bought ■▁a ■▁book ■▁.
ona o awen .	■▁He ■▁should ■▁stay ■▁where ■▁he ■▁is ■▁.
jan LEN ##JE li weka la ona li sitelen e lipu mute tawa jan ME ##WI .	■▁Len ■je ■▁wrote ■▁a ■▁lot ■▁of ■▁letter ■s ■▁to ■▁Mary ■▁while ■▁he ■▁was ■▁away ■▁.
jan MON li pana luka e lipu tawa jan ME ##WI .	■▁Mon ■▁hand ■ed ■▁Mary ■▁the ■▁do ■c ■ument ■▁.
lawa ala la jan WI ##LO li toki tawa sina .	■▁W ■il ■o ■▁had ■▁n't ■▁plann ■ed ■▁to ■▁talk ■▁to ■▁you ■▁.
sina wile pona e jan NE ##TUN .	■▁You ■▁need ■▁to ■▁help ■▁N ■et ■un ■▁.
jan li pali e tomo pi ijo musi la mani mute seme li weka ?	■▁How ■▁much ■▁money ■▁has ■▁been ■▁spent ■▁on ■▁building ■▁the ■▁mus ■eum ■▁?
ona li luka e lupa la ona li kama open .	■▁He ■▁p ■ush ■ed ■▁the ■▁door ■▁open ■▁.
mi moku ala e ijo tan soweli . taso soweli mi li moku e ni .	■▁I ■▁do ■▁n't ■▁eat ■▁anything ■▁that ■▁comes ■▁from ■▁an ■▁an ■imal ■▁, ■▁but ■▁my ■▁cat ■▁does ■▁.
sina lukin ala lukin e ni : pipi li pali e linja mute ?	■▁Have ■▁you ■▁ever ■▁seen ■▁a ■▁sp ■ider ■▁making ■▁a ■▁we ■b ■▁?
mama mije pi mi mute li lon sewi .	■▁Our ■▁F ■ather ■▁, ■▁who ■▁art ■▁in ■▁He ■a ■ven ■▁.
jan ME ##WI li wile e ijo la mi pana e ona tawa ona .	■▁I ■▁'ll ■▁give ■▁Mary ■▁what ■ever ■▁she ■▁wants ■▁.
jan PA ##TU en jan ME ##WI li kalama musi .	■▁P ■atu ■▁and ■▁Mary ■▁are ■▁going ■▁to ■▁sing ■▁together ■▁.
jan WIN ##TO ##WI li weka e telo tan linja ona kepeken len pi weka telo .	■▁Win ■t ■owi ■▁used ■▁a ■▁to ■w ■el ■▁to ■▁d ■ry ■▁his ■▁hair ■▁.
kon pi jan WI li pona tawa mi .	■▁I ■▁like ■▁Wi ■▁'s ■▁person ■al ■ity ■▁.
ken suli la mi sona ike .	■▁It ■▁'s ■▁quite ■▁possible ■▁that ■▁I ■▁'m ■▁mist ■aken ■▁.
ale o pona sewi a .	■▁Everything ■▁must ■▁be ■▁nothing ■▁less ■▁than ■▁perfect ■▁.
o pana e lipu pi tenpo suno ni tawa mi .	■▁Br ■ing ■▁me ■▁today ■▁'s ■▁paper ■▁.
ona li suli tenpo li ike lukin .	■▁He ■▁is ■▁old ■▁and ■▁ ■ug ■ly ■▁.
jan sama mije pi mama sina li jan seme ?	■▁Who ■▁'s ■▁your ■▁un ■cle ■▁?
tenpo ni la mi mute li weka mute ala tan ma PA ##SEN .	■▁We ■▁'re ■▁not ■▁far ■▁from ■▁Boston ■▁now ■▁.
jan LI ##JO li ike mute tawa mi mute .	■▁We ■▁des ■p ■ise ■▁Li ■jo ■▁.
tomo tawa suli li weka e ko pi ma seli lon ma .	■▁The ■▁l ■or ■ry ■▁du ■m ■ped ■▁the ■▁s ■and ■▁on ■▁the ■▁gr ■ound ■▁.
mama mi li tawa la mi kama lon tomo mi .	■▁I ■▁arrived ■▁home ■▁just ■▁as ■▁my ■▁parents ■▁were ■▁lea ■ving ■▁.
mi pakala e mi kepeken ilo tu .	■▁I ■▁cut ■▁myself ■▁with ■▁a ■▁ha ■ck ■s ■aw ■▁.
jan ME ##WI li kama lon tenpo pi ike mute la jan SU ##JA ##MON li wile sona e tan .	■▁Su ■j ■am ■on ■▁wonder ■ed ■▁why ■▁Mary ■▁was ■▁so ■▁late ■▁.
tenpo mute la jan TAN li pali e ni tawa jan ME ##WI .	■▁Tan ■▁usually ■▁does ■▁that ■▁for ■▁Mary ■▁.
ona li pona mute tawa mi mute .	■▁We ■▁'re ■▁quite ■▁f ■ond ■▁of ■▁them ■▁.
sina wile e lipu ni pi pali moku la ona li lon ni .	■▁H ■ere ■▁'s ■▁the ■▁rec ■ipe ■▁you ■▁wanted ■▁.
kon mi li pakala .	■▁My ■▁eg ■o ■▁was ■▁hurt ■▁.
mi mute li ken ala ken pona e ni ?	■▁Can ■▁we ■▁fix ■▁this ■▁?
mi wile kama len e mi kepeken len ante tawa pali mi .	■▁I ■▁have ■▁to ■▁get ■▁changed ■▁for ■▁work ■▁.
ona li ken ala kama lukin e ilo open ona .	■▁She ■▁could ■▁n't ■▁find ■▁her ■▁ke ■ys ■▁.
tan seme la tomo tawa linja li kama ala tawa ?	■▁Why ■▁has ■▁n't ■▁the ■▁train ■▁left ■▁yet ■▁?
seli li pana e pakala mute .	■▁The ■▁fire ■▁c ■aus ■ed ■▁ex ■ten ■sive ■▁dam ■age ■▁.
mi kute e ni : ilo toki mi li kalama .	■▁I ■▁heard ■▁my ■▁phone ■▁r ■ing ■▁.
sina wile toki e ijo anu seme ?	■▁Would ■▁you ■▁like ■▁to ■▁say ■▁something ■▁?
jan MI ##JO li wile e mani pi mute seme ? mi kama sona e ni .	■▁I ■▁'ll ■▁find ■▁out ■▁how ■▁much ■▁money ■▁Mi ■jo ■▁needs ■▁.
ni li ike tawa mi : mi kute e toki ona pi pilin ike lon tenpo ale . ni li pana e wile lape tawa mi .	■▁I ■▁do ■▁n't ■▁like ■▁listen ■ing ■▁to ■▁his ■▁comp ■lain ■ing ■▁all ■▁the ■▁time ■▁. ■▁It ■▁makes ■▁me ■▁tired ■▁.
jan ala li wile pana e pona tawa ona .	■▁Nobody ■▁wants ■▁to ■▁help ■▁them ■▁.
o toki ala e ni tawa jan mije pi suli tenpo : " sina pilin seme ? " la o toki e ni tawa ona : " tenpo suno ni la seme li ike tawa sina ? "	■▁Do ■▁n't ■▁ask ■▁the ■▁old ■▁man ■▁" ■▁How ■▁are ■▁you ■▁? ■▁" ■▁, ■▁in ■ste ■ad ■▁ask ■▁him ■▁" ■▁What ■▁'s ■▁b ■other ■ing ■▁you ■▁today ■▁? ■▁" ■▁.
mi mama mije pi jan JU .	■▁I ■▁'m ■▁Ju ■▁'s ■▁d ■ad ■▁.
mi wile kalama musi pi pona mute kepeken ilo palisa lupa .	■▁I ■▁wish ■▁I ■▁could ■▁play ■▁the ■▁cl ■ar ■in ■et ■▁better ■▁.
o tawa wawa . o lukin monsi ala .	■▁R ■un ■▁and ■▁do ■▁n't ■▁look ■▁back ■▁.
ona li open pali e telo moku tawa ona .	■▁They ■▁began ■▁fix ■ing ■▁them ■selves ■▁drink ■s ■▁.
jan KIN ##TE li toki e ni : mi tu o pali wan e ni .	■▁Kin ■te ■▁said ■▁that ■▁the ■▁two ■▁of ■▁us ■▁should ■▁do ■▁that ■▁together ■▁.
jan JE li jan pi nasin sewi a .	■▁Je ■▁is ■▁a ■▁very ■▁rel ■ig ■ious ■▁person ■▁.
jan KU ##MUN li jan pona tan tenpo pi jan lili .	■▁K ■um ■un ■▁is ■▁a ■▁child ■h ■ood ■▁friend ■▁.
ilo ala pi sitelen lipu li lon ni .	■▁There ■▁are ■▁no ■▁pr ■in ■ter ■s ■▁here ■▁.
jan SA ##PO li pilin nasa lili .	■▁S ■ap ■o ■▁was ■▁a ■▁bit ■▁w ■oo ■zy ■▁.
sama tenpo ale la sina pona lukin .	■▁You ■▁look ■▁as ■▁beautiful ■▁as ■▁ever ■▁.
ona li wile pali sin .	■▁He ■▁was ■▁for ■ced ■▁to ■▁work ■▁over ■t ■ime ■▁.
ona li toki e ni tawa ona : ona li pali ike ala .	■▁He ■▁tried ■▁to ■▁con ■v ■ince ■▁them ■▁of ■▁his ■▁in ■n ■oc ■ence ■▁.
tenpo pimeja ni la jan NE ##WI ##JA awen toki .	■▁New ■i ■ja ■▁kept ■▁talking ■▁all ■▁night ■▁.
mije mi ala li kama olin wawa e jan a !	■▁No ■▁son ■▁of ■▁mine ■▁is ■▁going ■▁to ■▁mar ■ry ■▁a ■▁human ■▁!
mi pilin ike la jan SEN en jan ME ##WI li pilin sama la ni li ike .	■▁The ■▁problem ■▁is ■▁that ■▁Sen ■▁and ■▁Mary ■▁are ■▁just ■▁as ■▁sc ■ared ■▁as ■▁I ■▁am ■▁.
jan NEN li lukin musi .	■▁Nen ■▁is ■▁trying ■▁to ■▁be ■▁fun ■ny ■▁.
tenpo pini seme pi sin nanpa wan la sina kepeken e ilo lukin pi ijo lili ?	■▁When ■▁was ■▁the ■▁last ■▁time ■▁you ■▁used ■▁a ■▁m ■ic ■ro ■s ■c ■ope ■▁?
mi wile e moku telo .	■▁I ■▁need ■▁something ■▁to ■▁drink ■▁.
mi wile e telo moku .	■▁I ■▁need ■▁something ■▁to ■▁drink ■▁.
jan KO ##WA li wile ala lukin e ni .	■▁K ■owa ■▁does ■▁n't ■▁want ■▁to ■▁see ■▁that ■▁.
tomo tawa sina li lon ni .	■▁Your ■▁car ■▁is ■▁there ■▁.
mi kama jo e ona tan esun ilo lon nasin ni .	■▁I ■▁got ■▁it ■▁at ■▁the ■▁hard ■w ■are ■▁st ■ore ■▁down ■▁the ■▁street ■▁.
jan MI ##LI li lukin ala a e ni : jan ME ##WI li pali .	■▁Mil ■i ■▁paid ■▁no ■▁at ■tention ■▁to ■▁what ■▁Mary ■▁was ■▁doing ■▁.
tenpo ale la jan sewi li wile e ni : meli lili li toki e toki sewi .	■▁God ■▁always ■▁wants ■▁little ■▁girls ■▁to ■▁say ■▁their ■▁pra ■y ■ers ■▁.
mi lon ma tomo PA ##SEN la mi awen lon tomo awen pi mani lili .	■▁I ■▁stayed ■▁at ■▁an ■▁in ■e ■x ■pen ■sive ■▁hotel ■▁when ■▁I ■▁was ■▁in ■▁Boston ■▁.
ni li awen ala awen ike tawa sina ?	■▁Is ■▁that ■▁still ■▁gi ■ving ■▁you ■▁problem ■s ■▁?
lukin la tenpo kama lili a la meli suli ni li kama anpa .	■▁The ■▁old ■▁woman ■▁seemed ■▁ready ■▁to ■▁fall ■▁down ■▁at ■▁any ■▁second ■▁.
tomo ni li ken jo e jan mute .	■▁This ■▁room ■▁has ■▁sp ■ace ■▁for ■▁f ■ift ■y ■▁people ■▁.
ni li pona ala a tawa jan SI ##WE .	■▁That ■▁'s ■▁not ■▁good ■▁enough ■▁for ■▁Si ■we ■▁.
mi mute li ken toki e lon ona kepeken nasin seme ?	■▁How ■▁can ■▁we ■▁pro ■ve ■▁it ■▁act ■ually ■▁happened ■▁?
lipu pi ijo mute li lon seme ?	■▁Where ■▁'s ■▁the ■▁l ■ist ■▁?
mi kama jo e pona .	■▁I ■▁'m ■▁going ■▁to ■▁get ■▁help ■▁.
mi toki e lon ni tawa jan KE : ona li tawa mi mute lon ona .	■▁I ■▁'ve ■▁told ■▁Ke ■▁where ■▁to ■▁meet ■▁us ■▁.
pakala la mi lon .	■▁My ■▁life ■▁is ■▁a ■▁mistake ■▁.
jan JON ##JO ##PA li ken ala pakala a .	■▁Jon ■j ■opa ■▁is ■▁completely ■▁h ■arm ■less ■▁.
toki pona li toki pona .	■▁Tok ■i ■▁Pon ■a ■▁is ■▁a ■▁good ■▁language ■▁.
ona li wile moli e mi .	■▁He ■▁wants ■▁to ■▁kill ■▁me ■▁.
mama mije mi li moli la mi kama sona e ni : mama meli mi li lawa ike e mani pi kulupu sama mi .	■▁After ■▁the ■▁death ■▁of ■▁my ■▁father ■▁, ■▁it ■▁became ■▁clear ■▁that ■▁my ■▁mother ■▁was ■▁inc ■om ■p ■et ■ent ■▁at ■▁hand ■ling ■▁the ■▁family ■▁fin ■an ■ces ■▁.
mi sona ala e ni : moku seli li pona ala tawa jan KA ##KO ##MA .	■▁I ■▁did ■▁n't ■▁know ■▁that ■▁K ■ak ■om ■a ■▁did ■▁n't ■▁like ■▁hot ■▁food ■▁.
jan MEN ##KU li toki e ni : jan ME ##WI li sona e ni : ken la ona li wile ala pali e ni .	■▁Men ■ku ■▁said ■▁Mary ■▁knew ■▁she ■▁might ■▁not ■▁need ■▁to ■▁do ■▁that ■▁.
jan E ##WI ##JO li wile e lape taso .	■▁E ■wi ■jo ■▁just ■▁wanted ■▁some ■▁sleep ■▁.
tenpo ni la sina tawa lon poka pi jan seme ?	■▁Wh ■om ■▁are ■▁you ■▁going ■▁out ■▁with ■▁now ■▁?
tenpo kama lili la mama meli pi jan KEN en jan pona ona li kama lon tomo pi ilo waso .	■▁B ■oth ■▁Ken ■▁'s ■▁mother ■▁and ■▁her ■▁friend ■▁will ■▁arri ■ve ■▁at ■▁the ■▁air ■port ■▁soon ■▁.
jan ME ##WI li toki sin pi lon ala anu seme ?	■▁Mary ■▁is ■▁lying ■▁again ■▁, ■▁is ■▁n't ■▁she ■▁?
ken la sina ale li moli .	■▁You ■▁could ■▁have ■▁all ■▁been ■▁killed ■▁.
sina kute e ni la o toki e ni tawa mi mute .	■▁Tell ■▁us ■▁what ■▁you ■▁heard ■▁.
nimi li pona mute tawa mi .	■▁I ■▁love ■▁words ■▁.
nimi li pona tawa mi .	■▁I ■▁like ■▁words ■▁.
mi wile len e mi kepeken len noka ni la taso mi wile weka e suli tan mi .	■▁I ■▁'d ■▁love ■▁to ■▁be ■▁able ■▁to ■▁wear ■▁a ■▁dress ■▁like ■▁that ■▁. ■▁But ■▁I ■▁'ll ■▁have ■▁to ■▁lose ■▁some ■▁we ■ight ■▁first ■▁.
mi toki e ni tawa jan KUN : mi pilin lete .	■▁I ■▁told ■▁Kun ■▁that ■▁I ■▁was ■▁cold ■▁.
jan LAN ##KE li toki e ni tawa mi : toki insa la jan ME ##WI li pilin musi .	■▁Lan ■ke ■▁told ■▁me ■▁he ■▁thought ■▁Mary ■▁was ■▁interested ■▁.
nimi li pona tawa mi .	■▁I ■▁like ■▁n ■ames ■▁.
nimi li pona mute tawa mi .	■▁I ■▁love ■▁n ■ames ■▁.
ona li wile kama lon tomo ni tan seme ?	■▁What ■▁tem ■p ■ted ■▁him ■▁to ■▁come ■▁home ■▁?
sina kalama musi tawa jan WI ##KE ##LI tan seme ?	■▁Why ■▁are ■▁you ■▁l ■aug ■hing ■▁at ■▁W ■ik ■el ■i ■▁?
moku li pona mute lon ma I ##TA ##LI ##JA .	■▁The ■▁food ■▁was ■▁great ■▁in ■▁Ital ■y ■▁.
nanpa wan la o sitelen e nimi sina .	■▁W ■rite ■▁your ■▁name ■▁, ■▁first ■▁of ■▁all ■▁.
jan MA li kama sin lon tomo pi jan SEN , la ona li lape .	■▁When ■▁Mi ■ke ■▁return ■ed ■▁to ■▁Jane ■▁'s ■▁house ■▁, ■▁she ■▁was ■▁sleep ■ing ■▁.
mi kute e ni : sike suno kama la jan PO ##TAN ##KE li kama awen lon ma tomo PA ##SEN .	■▁I ■▁'ve ■▁heard ■▁that ■▁P ■ot ■anke ■▁will ■▁be ■▁mo ■ving ■▁to ■▁Boston ■▁next ■▁year ■▁.
ona li wile e ni : utala li lon ala .	■▁He ■▁dream ■s ■▁of ■▁a ■▁world ■▁without ■▁war ■▁.
ona li soweli taso .	■▁It ■▁'s ■▁just ■▁a ■▁cat ■▁.
mi toki e ni : o tawa tomo ni .	■▁I ■▁said ■▁go ■▁home ■▁.
mi awen wile tawa .	■▁I ■▁still ■▁want ■▁to ■▁go ■▁.
jan TA ##TO li pali .	■▁Tato ■▁is ■▁n't ■▁un ■em ■p ■lo ■yed ■▁.
jan TO li pali .	■▁To ■▁'s ■▁working ■▁.
jan MAN li pali .	■▁Man ■▁works ■▁.
jan KE ##TUN li pali .	■▁K ■et ■un ■▁has ■▁a ■▁job ■▁.
ona li toki e ni : ona li pana e sona ale tawa ona .	■▁She ■▁said ■▁she ■▁'s ■▁ent ■ire ■ly ■▁sel ■f ■▁- ■▁t ■aught ■▁.
sijelo ona li pakala , taso ona li utala .	■▁He ■▁was ■▁fight ■ing ■▁reg ■ard ■less ■▁of ■▁his ■▁w ■ound ■▁.
meli ni li pona a tawa mi .	■▁I ■▁really ■▁like ■▁that ■▁girl ■▁.
poki lete li jo e ala .	■▁The ■▁fr ■idge ■▁is ■▁completely ■▁em ■pt ■y ■▁.
ala li lon poki lete .	■▁The ■▁fr ■idge ■▁is ■▁completely ■▁em ■pt ■y ■▁.
poki lete li jo e ala .	■▁The ■▁fr ■idge ■▁was ■▁completely ■▁em ■pt ■y ■▁.
jan ME ##SU li sona lawa e tomo tawa anu seme ?	■▁M ■esu ■▁can ■▁drive ■▁, ■▁ca ■▁n't ■▁he ■▁?
mi ken ala tawa insa tan seme ?	■▁Why ■▁ca ■▁n't ■▁I ■▁come ■▁in ■▁?
tenpo pini ale la mi pilin ala e ni : mi pali e ni lon tenpo sin .	■▁I ■▁never ■▁thought ■▁I ■▁'d ■▁do ■▁that ■▁again ■▁.
tenpo lili la jan TA ##PEN ##LO li kama sona e ni : ona li wan taso .	■▁T ■ap ■en ■lo ■▁soon ■▁real ■ized ■▁he ■▁was ■▁alone ■▁.
tenpo mute pini la sijelo mi li pona mute . tenpo ni la sijelo mi li pona lili .	■▁I ■▁'m ■▁not ■▁as ■▁health ■y ■▁as ■▁I ■▁used ■▁to ■▁be ■▁.
jan TON TUN o kama pakala .	■▁F ■uck ■▁Tr ■um ■p ■▁.
sina walo mute .	■▁You ■▁'re ■▁very ■▁white ■▁.
ma tomo PA ##SEN li ma tomo mi .	■▁Boston ■▁is ■▁my ■▁home ■▁.
ona li wan e wawa tan ni : ona li wile utala e jan ike .	■▁They ■▁com ■b ■ined ■▁for ■ces ■▁to ■▁fight ■▁the ■▁en ■em ■y ■▁.
ala , mi sitelen ala e ona .	■▁No ■▁, ■▁I ■▁did ■▁n't ■▁write ■▁it ■▁.
mi kama tan ni : mi wile awen e jan lili pi jan lawa ma .	■▁I ■▁'ve ■▁come ■▁to ■▁sa ■ve ■▁the ■▁pr ■in ■cess ■▁.
jan WIN ##WIN ##LO li sewi e suli .	■▁Win ■win ■lo ■▁is ■▁li ■ft ■ing ■▁we ■ight ■s ■▁.
toki utala awen ona li pana e wile utala tawa pilin mi .	■▁His ■▁con ■st ■ant ■▁ins ■ult ■s ■▁ar ■ous ■ed ■▁my ■▁anger ■▁.
seme li ike ?	■▁What ■▁is ■▁the ■▁problem ■▁?
mi awen lon ni , la mi moli .	■▁I ■▁'m ■▁dead ■▁if ■▁I ■▁stay ■▁here ■▁.
ma ni li jo e toki mute .	■▁The ■▁reg ■ion ■▁is ■▁l ■ing ■u ■ist ■ic ■ally ■▁d ■iver ■se ■▁.
mi ale li sona pona e ona .	■▁All ■▁of ■▁us ■▁know ■▁him ■▁well ■▁.
tenpo ale ala la jan KAN li pali e ni lon nasin ni .	■▁Kan ■▁does ■▁n't ■▁always ■▁do ■▁that ■▁this ■▁way ■▁.
sina sona e ni : mi sona pi mute sin . sina sona lili .	■▁You ■▁know ■▁I ■▁'m ■▁much ■▁sm ■ar ■ter ■▁than ■▁you ■▁.
ken la telo li kama tan sewi lon tenpo pimeja ni .	■▁It ■▁could ■▁rain ■▁tonight ■▁.
ni li wile sona mi ala .	■▁That ■▁'s ■▁not ■▁my ■▁question ■▁.
ni li nasa .	■▁This ■▁is ■▁strange ■▁.
o pana ala e nimi ni tawa ona .	■▁Do ■▁n't ■▁call ■▁her ■▁that ■▁.
mi sona e seme ?	■▁What ■▁do ■▁I ■▁know ■▁?
mi pali mute lon ni .	■▁I ■▁'m ■▁very ■▁busy ■▁in ■▁here ■▁.
mi toki taso .	■▁We ■▁were ■▁just ■▁talking ■▁.
ona li kama sona lon tomo sona ni .	■▁He ■▁is ■▁studying ■▁at ■▁this ■▁un ■ivers ■ity ■▁.
tan seme la sina pana e telo lukin , jan PE ##TU o ?	■▁Why ■▁are ■▁you ■▁cry ■ing ■▁, ■▁P ■etu ■▁?
jan LUN ##WI li jan lawa mi pi tenpo pini .	■▁Lun ■wi ■▁is ■▁my ■▁old ■▁b ■oss ■▁.
mi sona e ijo ala ona .	■▁I ■▁have ■▁no ■▁in ■formation ■▁on ■▁him ■▁.
jan WIN ##MU li lawa e tomo tawa suli seme ?	■▁What ■▁kind ■▁of ■▁tr ■uck ■▁was ■▁Win ■em ■u ■▁dri ■ving ■▁?
mi pilin e ni : jan NO ##JA en jan ME ##WI li awen ala lon ni .	■▁I ■▁do ■▁n't ■▁think ■▁No ■ja ■▁and ■▁Mary ■▁live ■▁here ■▁.
tenpo pini ala la mi lukin e sitelen pi lipu ni .	■▁I ■▁never ■▁read ■▁that ■▁book ■▁.
sina awen sona e wile sona anu seme ?	■▁Do ■▁n't ■▁you ■▁remember ■▁the ■▁question ■▁?
jan SA ##MI li toki e ijo sin tawa jan LE ##LA .	■▁Sami ■▁del ■iver ■ed ■▁Layla ■▁the ■▁news ■▁.
jan PUN li kama sona e ni : ken la jan ME ##WI li toki e ijo suli tawa ona .	■▁Pun ■▁real ■ized ■▁Mary ■▁might ■▁be ■▁tell ■ing ■▁him ■▁something ■▁important ■▁.
jan TE ##JO li toki e ni : ona li pali ala e ni lon tenpo sin .	■▁Te ■jo ■▁said ■▁he ■▁wo ■▁n't ■▁do ■▁that ■▁again ■▁.
